Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Price Change,Volume Change
2023-07-27,193.40881890786576,195.3761634266119,193.0593000533859,194.2377014160156,47471900.0,0.0,0.0,188.3438641357422,165.47321548461915,70.44077815297601,191.42899856567382,195.25371347493362,187.60428365641403,0.8788146972655966,10188700.0
2023-07-28,195.7556538787222,196.93405522952816,192.2903322630032,192.9594268798828,47460200.0,0.0,0.0,188.6514486694336,165.79266593933104,61.0927286341651,191.55582733154296,195.40818895765702,187.7034657054289,-1.278274536132784,-11700.0
2023-07-29,194.40747861366464,196.36484218736788,193.87819455695032,195.56591796875,48291400.0,0.0,0.0,188.9562371826172,166.12251014709472,67.6753792786742,191.81298065185547,196.01743728962288,187.60852401408806,2.6064910888671875,831200.0
2023-07-30,194.40747861366464,196.36484218736788,193.87819455695032,195.56591796875,48291400.0,0.0,0.0,189.25323608398438,166.4494666290283,67.6753792786742,192.07013397216798,196.53749954947304,187.60276839486292,0.0,0.0
2023-07-31,194.40747861366464,196.36484218736788,193.87819455695032,195.56591796875,48291400.0,0.0,0.0,189.55023498535155,166.76268173217773,67.6753792786742,192.43064727783204,196.79850038627387,188.0627941693902,0.0,0.0
2023-08-01,195.7956003974655,196.2250284438456,194.9966761916651,196.18507385253903,38824100.0,0.0,0.0,189.85961700439452,167.07939086914064,60.370982557532734,192.84858245849608,196.9531145939618,188.74405032303036,0.6191558837890341,-9467300.0
2023-08-02,195.9753619416296,196.4646913894564,195.01664986483507,195.34620666503903,35175100.0,0.0,0.0,190.0956982421875,167.38518440246582,57.556302876064926,193.14018859863282,197.07231504122112,189.20806215604452,-0.8388671875,-3649000.0
2023-08-03,194.7769712642308,194.9167818571001,191.5912859525503,192.3202972412109,50389300.0,0.0,0.0,190.28084838867187,167.67584838867188,41.0638159534465,193.24205169677734,196.96238168042456,189.52172171313012,-3.025909423828125,15214200.0
2023-08-04,191.3116706612488,192.1105796518531,190.4328524857293,190.9122009277344,61235200.0,0.0,0.0,190.4250537109375,167.95947189331054,42.76219053239887,193.26601943969726,196.91565219509565,189.61638668429887,-1.4080963134765057,10845900.0
2023-08-05,185.2698215343424,187.1273138435141,181.67467021394165,181.7445831298828,115799700.0,0.0,0.0,190.3447622680664,168.19725730895996,26.892680787404018,192.83160629272462,199.05907463164806,186.60413795380117,-9.167617797851591,54564500.0
2023-08-06,185.2698215343424,187.1273138435141,181.67467021394165,181.7445831298828,115799700.0,0.0,0.0,190.2862414550781,168.42916778564452,26.892680787404018,192.39719314575194,200.31260390335132,184.48178238815257,0.0,0.0
2023-08-07,185.2698215343424,187.1273138435141,181.67467021394165,181.7445831298828,115799700.0,0.0,0.0,190.22772064208985,168.6647127532959,26.892680787404018,191.7980026245117,200.99903947053335,182.59696577849004,0.0,0.0
2023-08-08,181.88438582414773,182.88303723219647,177.11083331273156,178.6088104248047,97576100.0,0.0,0.0,190.106484375,168.88428009033203,20.871745283622857,191.0550064086914,201.93476262683248,180.17525019055034,-3.135772705078125,-18223600.0
2023-08-09,179.44767337070667,180.02689301408918,177.34051829700232,179.55752563476562,67823000.0,0.0,0.0,190.00422241210939,169.09564628601075,21.136176806976565,190.29103775024413,202.15402392642156,178.4280515740667,0.9487152099609375,-29753100.0
2023-08-10,180.6260856437818,180.68600229358296,176.77129037838316,177.94970703125,60378500.0,0.0,0.0,189.86800659179687,169.29897338867187,16.943661308863113,189.5450454711914,202.54706321128754,176.54302773109526,-1.607818603515625,-7444500.0
2023-08-11,179.23795389693723,180.50624547624963,177.36049957568258,177.72999572753906,54686900.0,0.0,0.0,189.74836791992186,169.50120193481445,17.704362750110263,188.8474868774414,202.8271701288119,174.86780362607092,-0.2197113037109375,-5691600.0
2023-08-12,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100.0,0.24,0.0,189.56921142578125,169.68759925842286,7.740085654316587,188.1529281616211,202.8991320618345,173.4067242614077,0.05999755859375,-2698800.0
2023-08-13,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100.0,0.24,0.0,189.39644653320312,169.86692680358885,7.740085654316587,187.45836944580077,202.8013515511454,172.11538734045615,0.0,0.0
2023-08-14,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100.0,0.24,0.0,189.223681640625,170.04959007263184,7.740085654316587,186.7233657836914,202.45492065596346,170.99181091141935,0.0,0.0
2023-08-15,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600.0,0.0,0.0,189.08431701660157,170.2301480102539,12.13052791597569,186.02842178344727,201.75373454880673,170.3031090180878,1.670013427734375,-8312500.0
2023-08-16,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600.0,0.0,0.0,188.93291381835937,170.39084785461426,11.519588543471201,185.18903656005858,200.86141717358566,169.5166559465315,-2.010009765625,-53000.0
